,,recall,recall,recall,spec,spec,spec,f1,f1,f1,precision,precision,precision,npv,npv,npv,balanced_accuracy,balanced_accuracy,balanced_accuracy,youden,youden,youden,alerts_per_1000,alerts_per_1000,alerts_per_1000,auc,auc,auc
,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
alpha,threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,0.3,0.7781015702362428,0.01679556373428008,5,0.7131151670597935,0.01450915941108537,5,0.4384293917472566,0.004389605124321311,5,0.3053239907167172,0.006687666339896527,5,0.952086902629213,0.0025239429635146417,5,0.745608368648018,0.0021340617486389304,5,0.49121673729603615,0.004268123497277832,5,355.3256070640177,14.775104631612946,5,0.8217819850169894,0.001394924274111706,5
0.3,0.323,0.7672372329891074,0.013493052526732186,5,0.723067762841505,0.010276183320394523,5,0.4412414956241868,0.002627479205810353,5,0.3097317111825165,0.004262403709770919,5,0.9504954477561144,0.002110251584065274,5,0.7451524979153061,0.0021976667683862037,5,0.4903049958306124,0.004395333536772366,5,345.24597918637653,10.674115180906806,5,0.8219922726112238,0.0014424695441491039,5
0.3,0.35,0.7709435563728958,0.0071234594043635,5,0.7207593835161564,0.007389665442001927,5,0.4410893997728911,0.00266431519908676,5,0.3089484187583026,0.00371266852053795,5,0.9510792624757217,0.000980069730840781,5,0.745851469944526,0.0005720876484755412,5,0.491702939889052,0.001144175296951075,5,347.74913276568907,7.342470491788673,5,0.8222933685386661,0.0003941259273709769,5
0.3,0.42,0.855425095487339,0.031328005502755434,5,0.6190578697872535,0.043294662234365004,5,0.407285622187833,0.013656870488564656,5,0.2676892928913399,0.014597402757011857,5,0.9638901027020337,0.00534362372424288,5,0.7372414826372963,0.006324787877488889,5,0.4744829652745926,0.01264957575497779,5,447.05140334279406,41.60313828101878,5,0.8197491329127384,0.0013610522362770784,5
0.3,0.5,0.7744801244871976,0.09274806950598663,5,0.7076785673391806,0.07479993298621486,5,0.4348000062030019,0.01780223824946501,5,0.30644570274785266,0.03667253671926244,5,0.9521908797031939,0.012999861088093114,5,0.7410793459131891,0.010813281693155524,5,0.4821586918263783,0.021626563386310985,5,359.5001576789656,77.18763424256178,5,0.8232909802460379,0.0008619101700461512,5
